Sequences re-analyzed from Wang et al. 2010 doi: 10.1007/s12275-010-0151-5,,,,,,,
WS0902 sediment,JX227525.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,uncultured
WS0902 sediment,JX227543.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,uncultured
WS0902 sediment,JX227578.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,uncultured
WS0902 sediment,JX227597.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,uncultured
WS0902 sediment,JX227644.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,uncultured
WS0902 sediment,JX227630.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Limibaculum
WS0902 sediment,JX227687.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Limibaculum
WS0902 sediment,JX227511.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured
WS0902 sediment,JX227518.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured
WS0902 sediment,JX227531.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured
WS0902 sediment,JX227611.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured
WS0902 sediment,JX227522.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia
WS0902 sediment,JX227551.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
WS0902 sediment,JX227584.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
WS0902 sediment,JX227667.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
WS0902 sediment,JX227679.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
WS0902 sediment,JX227492.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonadaceae_unclassified
WS0902 sediment,JX227605.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonadaceae_unclassified
WS0902 sediment,JX227482.1,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella
WS0902 sediment,JX227512.1,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella
WS0902 sediment,JX227533.1,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella
WS0902 sediment,JX227526.1,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured
WS0902 sediment,JX227520.1,Bacteria,Proteobacteria,Gammaproteobacteria,EC3,EC3_fa,EC3_ge
WS0902 sediment,JX227560.1,Bacteria,Proteobacteria,Gammaproteobacteria,EPR3968-O8a-Bc78,EPR3968-O8a-Bc78_fa,EPR3968-O8a-Bc78_ge
WS0902 sediment,JX227673.1,Bacteria,Proteobacteria,Gammaproteobacteria,Ga0077536,Ga0077536_fa,Ga0077536_ge
WS0902 sediment,JX227489.1,Bacteria,Proteobacteria,Gammaproteobacteria,JTB23,JTB23_fa,JTB23_ge
WS0902 sediment,JX227508.1,Bacteria,Proteobacteria,Gammaproteobacteria,JTB23,JTB23_fa,JTB23_ge
WS0902 sediment,JX227521.1,Bacteria,Proteobacteria,Gammaproteobacteria,JTB23,JTB23_fa,JTB23_ge
WS0902 sediment,JX227557.1,Bacteria,Proteobacteria,Gammaproteobacteria,MBMPE27,MBMPE27_fa,MBMPE27_ge
WS0902 sediment,JX227573.1,Bacteria,Proteobacteria,Gammaproteobacteria,MBMPE27,MBMPE27_fa,MBMPE27_ge
WS0902 sediment,JX227595.1,Bacteria,Proteobacteria,Gammaproteobacteria,MBMPE27,MBMPE27_fa,MBMPE27_ge
WS0902 sediment,JX227610.1,Bacteria,Proteobacteria,Gammaproteobacteria,MBMPE27,MBMPE27_fa,MBMPE27_ge
WS0902 sediment,JX227615.1,Bacteria,Proteobacteria,Gammaproteobacteria,MBMPE27,MBMPE27_fa,MBMPE27_ge
WS0902 sediment,JX227637.1,Bacteria,Proteobacteria,Gammaproteobacteria,MBMPE27,MBMPE27_fa,MBMPE27_ge
WS0902 sediment,JX227689.1,Bacteria,Proteobacteria,Gammaproteobacteria,MBMPE27,MBMPE27_fa,MBMPE27_ge
WS0902 sediment,JX227686.1,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,uncultured
WS0902 sediment,JX227609.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
WS0902 sediment,JX227658.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
WS0902 sediment,JX227474.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
WS0902 sediment,JX227475.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
WS0902 sediment,JX227491.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
WS0902 sediment,JX227503.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
WS0902 sediment,JX227516.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
WS0902 sediment,JX227523.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
WS0902 sediment,JX227550.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
WS0902 sediment,JX227555.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
WS0902 sediment,JX227583.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
WS0902 sediment,JX227586.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
WS0902 sediment,JX227621.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
WS0902 sediment,JX227632.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
WS0902 sediment,JX227676.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
WS0902 sediment,JX227677.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
WS0902 sediment,JX227691.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
WS0902 sediment,JX227692.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
WS0902 sediment,JX227693.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
WS0902 sediment,JX227696.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
WS0902 sediment,JX227697.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
WS0902 sediment,JX227631.1,Bacteria,SAR324_clade(Marine_group_B,SAR324_clade(Marine_group_B,SAR324_clade(Marine_group_B,SAR324_clade(Marine_group_B,SAR324_clade(Marine_group_B
WS0902 sediment,JX227680.1,Bacteria,SAR324_clade(Marine_group_B,SAR324_clade(Marine_group_B,SAR324_clade(Marine_group_B,SAR324_clade(Marine_group_B,SAR324_clade(Marine_group_B
WS0902 sediment,JX227494.1,Bacteria,Schekmanbacteria,Schekmanbacteria_cl,Schekmanbacteria_or,Schekmanbacteria_fa,Schekmanbacteria_ge
WS0902 sediment,JX227514.1,Bacteria,Schekmanbacteria,Schekmanbacteria_cl,Schekmanbacteria_or,Schekmanbacteria_fa,Schekmanbacteria_ge
WS0902 sediment,JX227664.1,Bacteria,Schekmanbacteria,Schekmanbacteria_cl,Schekmanbacteria_or,Schekmanbacteria_fa,Schekmanbacteria_ge
WS0902 sediment,JX227668.1,Bacteria,Schekmanbacteria,Schekmanbacteria_cl,Schekmanbacteria_or,Schekmanbacteria_fa,Schekmanbacteria_ge
WS0902 sediment,JX227499.1,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,koll11,koll11_ge
WS0902 sediment,JX227646.1,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
WS0902 sediment,JX227655.1,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophales_fa,Omnitrophales_ge
,,,,,,,
Sequences reanalyzed from Xu et al. 2005 doi: 10.1007/s10531-004-0544-z,,,,,,,
Sample,Clone ID,Domain,Phylum,Class,Order,Family,Genus
NA,AJ567632.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus
NA,AJ567636.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus
NA,AJ567624.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus
NA,AJ567625.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus
NA,AJ567626.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus
NA,AJ567628.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus
NA,AJ567630.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus
NA,AJ567631.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus
NA,AJ567620.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus
NA,AJ567633.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
NA,AJ567634.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
NA,AJ567635.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
NA,AJ567637.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
NA,AJ567638.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
NA,AJ567639.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
NA,AJ567640.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
NA,AJ567642.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
NA,AJ567627.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
NA,AJ567629.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
NA,AJ567618.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
NA,AJ567619.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
NA,AJ567621.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
NA,AJ567622.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_ge
NA,AJ567641.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_unclassified
NA,AJ567623.1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_unclassified
NA,AJ567598.1,Bacteria,Acidobacteriota,Subgroup_5,Subgroup_5_or,Subgroup_5_fa,Subgroup_5_ge
NA,AJ567591.1,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
NA,AJ567579.1,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
NA,AJ567587.1,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,uncultured,uncultured_ge
NA,AJ567581.1,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,uncultured
NA,AJ567609.1,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade_fa,SAR202_clade_ge
NA,AJ567610.1,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade_fa,SAR202_clade_ge
NA,AJ567611.1,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade_fa,SAR202_clade_ge
NA,AJ567614.1,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade_fa,SAR202_clade_ge
NA,AJ567595.1,Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group_or,BD2-11_terrestrial_group_fa,BD2-11_terrestrial_group_ge
NA,AJ567599.1,Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peribacteria,Candidatus_Peribacteria_fa,Candidatus_Peribacteria_ge
NA,AJ567590.1,Bacteria,PAUC34f,PAUC34f_cl,PAUC34f_or,PAUC34f_fa,PAUC34f_ge
NA,AJ567605.1,Bacteria,PAUC34f,PAUC34f_cl,PAUC34f_or,PAUC34f_fa,PAUC34f_ge
NA,AJ567572.1,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified
NA,AJ567586.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter_clade_NAC11-7_lineage
NA,AJ567596.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured
NA,AJ567585.1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonadaceae_unclassified
NA,AJ567575.1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas
NA,AJ567615.1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
NA,AJ567616.1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
NA,AJ567577.1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
NA,AJ567588.1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
NA,AJ567612.1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
NA,AJ567592.1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
NA,AJ567593.1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
NA,AJ567600.1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
NA,AJ567580.1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
NA,AJ567601.1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
NA,AJ567602.1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
NA,AJ567582.1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
NA,AJ567604.1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
NA,AJ567608.1,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,uncultured
NA,AJ567617.1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella
NA,AJ567607.1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella
NA,AJ567606.1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella
NA,AJ567589.1,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
NA,AJ567583.1,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
NA,AJ567576.1,Bacteria,Proteobacteria,Gammaproteobacteria,MBAE14,MBAE14_fa,MBAE14_ge
NA,AJ567603.1,Bacteria,Proteobacteria,Gammaproteobacteria,MBMPE27,MBMPE27_fa,MBMPE27_ge
NA,AJ567597.1,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae1,Alcanivorax
NA,AJ567613.1,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae1,Alcanivorax
NA,AJ567578.1,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae1,Alcanivorax
NA,AJ567584.1,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas
NA,AJ567594.1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
NA,AJ567573.1,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
NA,AJ567574.1,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
